Category|Manufacturer|Type|DeviceID|TestSignal|Firmware|
Smartcard Reader (USB)|SCM Microsystems Inc.|SDI010 USB Smart Card Reader|0x04E6:0x5120|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|SDI010 USB Smart Card Reader|0x04E6:0x5121|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|SCR331 USB Smart Card Reader|0x04E6:0xE001|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|SPR532 USB Smart Card Reader|0x04E6:0xE003|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|SPR532 USB Smart Card Reader|0x04E6:0xE003|yellow|4.13.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|SCR333 USB Smart Card Reader|0x04E6:0x5113|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|SCR335 USB Smart Card Reader|0x04E6:0x5115|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|SCR3310 Smart Card Reader|0x04E6:0x5116|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|USB SIM Card Reader|0x04E6:0x5117|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|Expresscard SIM Card Reader|0x04E6:0x5118|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|Expresscard SmartCard Reader|0x04E6:0x5119|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|SCR3311 Smart Card Reader|0x04E6:0x511D|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|SCR35xx Smart Card Reader|0x04E6:0x5410|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|SCR338 Smart Card Reader|0x04E6:0x5151|none|4.12.100|
Smartcard Reader (USB)|SCM Microsystems Inc.|SCM Microsystems Inc. SCL010 Contactless Reader|0x04E6:0x5291|none|5.07.100|
Smartcard Reader (USB)|Hewlett-Packard|HP USB Smartcard Keyboard|0x03F0:0x0924|none|4.12.100|
Smartcard Reader (USB)|Hewlett-Packard|HP USB Smart Card Reader|0x03F0:0x1024|none|4.12.100|
Smartcard Reader (USB)|Hewlett-Packard|HP USB Smart Card Reader KR |0x03F0:0x1524|none|4.12.100|
Smartcard Reader (USB)|Hewlett-Packard|HP USB Smart Card Reader JP|0x03F0:0x1624|none|4.12.100|
Smartcard Reader (USB)|Hewlett-Packard|USB Smart Card Reader|0x03F0:0x0824|none|5.01.100|
Smartcard Reader (USB)|Hewlett-Packard|MFP Smart Card Reader|0x03F0:0x2924|none|5.01.100|
Smartcard Reader (USB)|Hewlett-Packard|USB CCID Smartcard Keyboard|0x03F0:0x0036|none|5.01.100|
Smartcard Reader (USB)|Hewlett-Packard|Hewlett Packard HP USB Smartcard CCID Keyboard|0x03F0:0x104A|none|5.07.100|
Smartcard Reader (USB)|Hewlett-Packard|Hewlett-Packard HP lt4112 Gobi 4G Module|0x03F0:0x581D|none|5.07.100|
Smartcard Reader (USB)|Hewlett-Packard|HP USB Smartcard CCID Keyboard JP|0x03F0:0x124A|none|5.09.100|
Smartcard Reader (USB)|Hewlett-Packard|HP SC Keyboard - Apollo (Liteon)|0x03F0:0x164A|none|5.09.100|
Smartcard Reader (USB)|Hewlett-Packard|HP SC Keyboard - Apollo KR (Liteon)|0x03F0:0x174A|none|5.09.100|
Smartcard Reader (USB)|Hewlett-Packard|HP SC Keyboard - Apollo JP (Liteon)|0x03F0:0x184A|none|5.09.100|
Smartcard Reader (USB)|OmniKey|USB CCID SCR Keyboard|0x076B:0xA012|none|5.01.100|
Smartcard Reader (USB)|OmniKey|CardMan 5x21 CL|0x076B:0x5120|none|5.01.100|
Smartcard Reader (USB)|OmniKey|CardMan 5x21|0x076B:0x5321|none|5.01.100|
Smartcard Reader (USB)|OmniKey|CardMan 5x21 CL|0x076B:0x5320|none|5.01.100|
Smartcard Reader (USB)|OmniKey|CardMan 5x25 CL|0x076B:0x5125|none|5.01.100|
Smartcard Reader (USB)|OmniKey|5325|0x076B:0x5325|none|5.01.100|
Smartcard Reader (USB)|OmniKey|5x25 CL|0x076B:0x5124|none|5.01.100|
Smartcard Reader (USB)|OmniKey|CardMan 5x21 CLi|0x076B:0x532A|none|5.01.100|
Smartcard Reader (USB)|OmniKey|6321|0x076B:0x6321|none|5.01.100|
Smartcard Reader (USB)|OmniKey|6321 CL|0x076B:0x6320|none|5.01.100|
Smartcard Reader (USB)|OmniKey|6321 CLi|0x076B:0x632A|none|5.01.100|
Smartcard Reader (USB)|OmniKey|HID Global OMNIKEY 3x21 Smart Card Reader|0x076B:0x3031|green|10.01.100|
Smartcard Reader (USB)|OmniKey|Generic USB Smart Card Reader|0x076B:0x3A21|none|10.01.100|
Smartcard Reader (USB)|OmniKey|IonIDe Smartcard Reader|0x076B:0x3B01|none|10.01.100|
Smartcard Reader (USB)|OmniKey|HID Global OMNIKEY 5022 Smart Card Reader|0x076B:0x5022|none|10.01.100|
Smartcard Reader (USB)|OmniKey|HID Global OMNIKEY 6121 Smart Card Reader|0x076B:0x6632|none|10.01.100|
Smartcard Reader (USB)|Ingenico Healthcare|ORGA 6141|0x0780:0x1302 REV_0220|green|5.09.100|
Smartcard Reader (USB)|Ingenico Healthcare|ORGA 6041|0x0780:0x1302 REV_0207|green|5.09.100|
Smartcard Reader (USB)|Ingenico Healthcare|ORGA 920|0x0780:0x1202 REV_0319|green|5.09.100|
Smartcard Reader (USB)|Ingenico Healthcare|ORGA 930|0x0780:0x1202 REV_0320|green|5.09.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|eHealth500 Smartcard Reader|0x04E6:0x1A02|green|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|SDI010 USB Smart Card Reader|0x04E6:0x512D|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|SCR339 Keyboard SC Reader|0x04E6:0x5250|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|CLOUD 4700 F Smart Card Reader|0x04E6:0x5720|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|CLOUD 4710 F Smart Card Reader|0x04E6:0x5721|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|CLOUD 2700 R Smart Card Reader|0x04E6:0x5810|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|CLOUD 2710 F Smart Card Reader |0x04E6:0x5711|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|CLOUD 2700 F Smart Card Reader|0x04E6:0x5710|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|CLOUD 2900 R Smart Card Reader|0x04E6:0x5811|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|CLOUD 2190 F Smart Card Reader|0x04E6:0x5750|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|STC4 DFU Adapter|0x04E6:0x5700|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|CLOUD 2910 R Smart Card Reader|0x04E6:0x5812|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|SCR331 DI Smart Card Reader|0x04E6:0x5124|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|SCR332 USB Smart Card Reader|0x04E6:0xE002|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|SDI010 USB Smart Card Reader|0x04E6:0x512A|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|SDI011 USB Smart Card Reader|0x04E6:0x512C|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|SCR 3310 NTTCom|0x04E6:0x511A|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|SCR 3310 |0x04E6:0x511F|none|5.01.100|
Smartcard Reader (USB)|SCM Micro-systems, Inc.|SCL011|0x04E6:0x5293|none|5.01.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack RFID standard|0x0c4b:0x0500|none|5.01.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack RFID komfort|0x0c4b:0x0501|none|5.01.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack RFID komfort|0x0c4b:0x0501|green|5.01.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack compact|0x0c4b:0x0502|none|5.01.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack ecom_a|0x0c4b:0x0400|none|5.01.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack ecom_a|0x0c4b:0x0400|green|5.01.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack pp_a2|0x0c4b:0x0401|none|5.01.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack go / go plus|0x0c4b:0x0504|none|5.09.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack wave|0x0c4b:0x0505|none|5.09.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack RFID cv|0x0c4b:0x0506|none|5.09.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack RFID SoliSYSTEMS|0x0c4b:0x0507|none|5.09.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack secoder TLS|0x0c4b:0x0412|none|5.09.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack syonic|0x0c4b:0x0485|none|5.09.100|
Smartcard Reader (USB)|Reiner SCT|cyberJack wave BDr|0x0c4b:0x0525|none|5.09.100|
Smartcard Reader (USB)|Fujitsu Siemens|FSC SCR Keyboard USB 2A|0x0BF8:0x1005|none|5.01.100|
Smartcard Reader (USB)|Fujitsu Siemens|SmartCase KB SCR eSIG|0x0BF8:0x1017|none|5.01.100|
Smartcard Reader (USB)|BIFIT|iBank2Key|0x23A0:0x0002|none|5.01.100|
Smartcard Reader (USB)|BIFIT|USB-Token iBank2key|0x23A0:0x0001|none|5.01.100|
Smartcard Reader (USB)|BIFIT|iToken|0x23A0:0x0003|none|5.09.100|
Smartcard Reader (USB)|Ubisys|CCID|0x19A6:0x0009|none|5.01.100|
Smartcard Reader (USB)|FSIJ|Gnuk|0x234B:0x0000|none|5.01.100|
Smartcard Reader (USB)|BZH|uKeyCI800-K18|0x1677:0x0025|none|5.01.100|
Smartcard Reader (USB)|Kingtrust|Multi-Reader|0x0483:0x0007|none|5.01.100|
Smartcard Reader (USB)|GoldKey|PIV Token|0x19C8:0x0012|none|5.01.100|
Smartcard Reader (USB)|German Privacy Foundation|Crypto Stick v1.2|0x20A0:0x4107|none|5.01.100|
Smartcard Reader (USB)|German Privacy Foundation|German Privacy Foundation Crypto Stick v2.0|0x20A0:0x4109|none|5.07.100|
Smartcard Reader (USB)|Ask|CPL108|0x1FD3:0xCC1D|none|5.01.100|
Smartcard Reader (USB)|Panasonic|USB Smart Card Reader 7A-Smart|0x04DA:0x117A|none|5.01.100|
Smartcard Reader (USB)|Synnix|STD200|0x1206:0x2105|none|5.01.100|
Smartcard Reader (USB)|Neowave|Weneo|0x1E0D:0x0013|none|5.01.100|
Smartcard Reader (USB)|Neowave|Weneo|0x1E0D:0x0033|none|5.01.100|
Smartcard Reader (USB)|Neowave|Weneo|0x1E0D:0x8033|none|5.01.100|
Smartcard Reader (USB)|Neowave|Weneo|0x1E0D:0x1023|none|5.01.100|
Smartcard Reader (USB)|Softforum|XecureHSM|0x04E8:0x0007|none|5.01.100|
Smartcard Reader (USB)|Feitian|SCR301|0x096E:0x0503|none|5.01.100|
Smartcard Reader (USB)|Feitian|SCR310|0x096E:0x0505|none|5.01.100|
Smartcard Reader (USB)|Feitian|ePass2003|0x096E:0x0505|none|5.01.100|
Smartcard Reader (USB)|Raritan|D2CIM-DVUSB VM/CCID|0x14DD:0x1006|none|5.01.100|
Smartcard Reader (USB)|TianYu|Smart Card Reader|0xA625:0x0810|none|5.01.100|
Smartcard Reader (USB)|TianYu|CCID SmartKey|0xA625:0x0801|none|5.01.100|
Smartcard Reader (USB)|Aktiv|Rutoken ECP|0x0A89:0x0030|none|5.01.100|
Smartcard Reader (USB)|Aktiv|Rutoken lite|0x0A89:0x0025|none|5.01.100|
Smartcard Reader (USB)|Aktiv|Rutoken Magistra|0x0A89:0x0060|none|5.01.100|
Smartcard Reader (USB)|Aktiv|Aktiv PINPad Ex|0x0A89:0x0080|none|5.07.100|
Smartcard Reader (USB)|Aktiv|Aktiv PINPad In|0x0A89:0x0081|none|5.07.100|
Smartcard Reader (USB)|Aktiv|Rutoken PINPad 2|0x0A89:0x0082|none|5.09.100|
Smartcard Reader (USB)|Realtek Semiconductor Corp|Dectel CI692|0x0BDA:0x0165|none|5.01.100|
Smartcard Reader (USB)|Xiring|XI-SIGN USB V2|0x0F14:0x0011|none|5.01.100|
Smartcard Reader (USB)|Xiring|MyLeo|0x0F14:0x0037|none|5.01.100|
Smartcard Reader (USB)|Xiring|Leo v2|0x0F14:0x0038|none|5.01.100|
Smartcard Reader (USB)|Atmel|AT91SO|0x03EB:0x6004|none|5.01.100|
Smartcard Reader (USB)|Atmel|AT98SC032CT|0x03EB:0x6009|none|5.01.100|
Smartcard Reader (USB)|Atmel|AT91SC192192CT-USB ICCD |0x03EB:0x600B|none|5.01.100|
Smartcard Reader (USB)|Atmel|AT90SCR100|0x03EB:0x6010|none|5.01.100|
Smartcard Reader (USB)|Atmel|AT90SCR050|0x03EB:0x6011|none|5.01.100|
Smartcard Reader (USB)|Atmel|VaultIC420|0x03EB:0x6012|none|5.01.100|
Smartcard Reader (USB)|Atmel|VaultIC440|0x03EB:0x6014|none|5.01.100|
Smartcard Reader (USB)|Atmel|VaultIC460|0x03EB:0x6016|none|5.01.100|
Smartcard Reader (USB)|Oberthur|ID-One Cosmo Card |0x1A74:0x6354|none|5.01.100|
Smartcard Reader (USB)|Oberthur|ID-ONE TOKEN SLIM v2|0x1A74:0xB111|none|5.01.100|
Smartcard Reader (USB)|SpringCard|CrazyWriter|0x1C34:0x7113|none|5.01.100|
Smartcard Reader (USB)|SpringCard|CSB6 Basic|0x1C34:0x7121|none|5.01.100|
Smartcard Reader (USB)|SpringCard|CSB6 Secure|0x1C34:0x7123|none|5.01.100|
Smartcard Reader (USB)|SpringCard|CSB6 Ultimate|0x1C34:0x7124|none|5.01.100|
Smartcard Reader (USB)|SpringCard|EasyFinger Ultimate|0x1C34:0x7138|none|5.01.100|
Smartcard Reader (USB)|SpringCard|Prox'N'Roll|0x1C34:0x7141|none|5.01.100|
Smartcard Reader (USB)|SpringCard|SpringCard NFC'Roll|0x1C34:0x8141|none|5.07.100|
Smartcard Reader (USB)|SpringCard|SpringCard H663 Series|0x1C34:0x91B1|none|5.07.100|
Smartcard Reader (USB)|SpringCard|SpringCard H512 Series|0x1C34:0xA1A1|none|5.07.100|
Smartcard Reader (USB)|EasyFinger Standard|CSB6 Ultimate|0x1C34:0x7136|none|5.01.100|
Smartcard Reader (USB)|Validy|TokenA sl vt|0x1CF0:0x0001|none|5.01.100|
Smartcard Reader (USB)|Covadis|Alya|0x0982:0x0007|none|5.01.100|
Smartcard Reader (USB)|Covadis|Vega|0x0982:0x0008|none|5.01.100|
Smartcard Reader (USB)|Covadis|Auriga|0x0982:0x0040|none|5.01.100|
Smartcard Reader (USB)|charismathics|plug'n'crypt|0x19E7:0x0002|none|5.01.100|
